timestamp,strain_gauge_1,strain_gauge_2,strain_gauge_3
2490935,25630,43014,27669
2491103,24606,54278,29717
2491365,39966,36870,26645
2491530,29726,27654,25621
2491729,62494,44038,30740
2491948,38942,35846,28693
2492120,4126,45062,28693
2492310,59422,38918,34837
2492523,4126,33798,25621
2492760,22558,37894,25621
2492951,35870,45062,20501
2493207,49182,50182,35861
2493425,47134,40966,34837
2493611,40990,49158,34837
2493819,30750,49158,21525
2494022,61470,58374,40981
2494270,6175,5126,39956
2494435,26654,59398,30741
2494625,31774,53254,34837
2494804,9246,17414,35861
2494996,40990,54278,35860
2495182,15390,51206,49173
2495489,12318,41990,19477
2495646,15390,45062,34836
2495867,8222,45062,16405
2496008,46110,49158,48149
2496236,53278,53254,44053
2496395,31774,49158,32789
2496581,6174,54278,37908
2496763,39966,47110,30741
2496945,30750,53254,33813
2497111,17438,59398,34836
2497312,32798,57350,42005
2497508,6174,52230,29717
2497690,49182,48134,38932
2497900,3103,2054,27669
2498051,13342,41990,21525
2498243,18462,48134,49173
2498395,46110,49158,45076
2498632,55326,49158,46101
2498839,17438,55302,29717
2499046,42014,61446,34836
2499187,53278,51206,32789
2499404,48158,57350,33813
2499577,62494,35846,23573
2499784,50206,48134,19477
2499997,26654,50182,43028
2500142,44062,56326,34837
2500315,31774,54278,34837
2500480,29726,37894,34837
2500728,60446,54278,27669
2500891,59422,50182,36885
2501076,30,52230,21524
2501239,52254,45062,43029
2501409,48158,45062,16405
2501605,15390,58373,62485
2501800,37918,49158,29717
2501970,57374,58374,30742
2502166,24606,41990,27669
2502321,61470,59398,36885
2502494,42014,37894,28693
2502671,33822,36870,29717
2502882,2078,44038,25621
2503084,34846,56326,31765
2503246,6174,46086,22549
2503400,37918,44038,28692
2503581,5150,44038,33813
2503794,56350,38918,22548
2503990,18462,53254,34837
2504198,40990,45062,38932
2504377,53278,45062,17428
2504592,47134,52230,27669
2504742,47134,46086,24597
2504889,12318,48134,28692
2505048,39966,52230,28693
2505281,46111,21510,22549
2505450,23582,51206,22549
2505642,27678,49158,16405
2505833,58398,50182,33813
2506026,61470,51206,21525
2506236,13342,58374,30741
2506441,19486,38918,28693
2506609,21534,46086,20501
2506780,10270,58374,32788
2507065,5150,49158,42004
2507266,9246,48134,39957
2507432,29726,51206,36885
2507636,5150,38918,33812
2507900,45086,47110,24597
2508095,12319,4102,35861
2508273,46110,48134,22549
2508471,56350,56326,44053
2508673,38942,47110,36885
2508876,24606,45062,37910
2509026,54302,53254,36884
2509238,14366,56326,19477
2509388,39966,46086,44053
2509539,50206,44038,26644
2509773,22558,52230,45077
2509958,29726,55302,33813
2510166,23582,49158,34836
2510337,9246,62470,22549
2510557,17438,52230,21525
2510784,35870,44038,26645
2510980,55326,50182,43028
2511157,42014,38918,24597
2511357,60446,44038,34837
2511612,26654,41990,38933
2511753,37918,45062,24597
2511911,18462,46086,22549
2512165,45086,50182,30741
2512333,19487,6,32789
2512559,13342,33798,20501
2512746,3102,34822,23573
2512936,58398,51206,21525
2513132,61470,48134,40981
2513378,16414,48134,29717
2513533,56350,35846,45076
2513708,23582,41990,22549
2513860,1054,51206,18452
2514027,26654,28678,32789
2514226,59422,49158,28693
2514404,30750,59398,34837
2514617,21534,44038,24597
2514776,20510,36870,32789
2515010,44062,47110,31765
2515252,47134,49158,47125
2515396,53279,6,53269
2515577,17438,60422,12308
2515755,12318,57350,38933
2515908,46110,54278,37909
2516124,14366,61446,26645
2516341,52255,8198,28692
2516541,32798,55302,26645
2516780,32798,52230,37909
2516975,2078,53254,19479
2517197,24606,45062,38933
2517395,46110,55302,36885
2517577,25630,60422,28693
2517798,5150,54278,29716
2517995,38942,46086,46101
2518218,49182,53254,27669
2518392,61471,4102,29717
2518621,39966,57350,20501
2518816,14366,61446,34837
2519022,64542,47110,28693
2519257,37918,63494,28693
2519441,1054,8198,49172
2519602,33822,50182,52246
2519814,4126,61446,27669
2519996,42014,49158,25620
2520155,14367,4102,16404
2520410,32799,4102,33813
2520588,4126,61446,26644
2520765,3102,50182,25621
2520995,16415,6150,34837
2521218,62494,47110,32788
2521447,30750,53254,25620
2521655,20510,50182,28693
2521829,31774,44038,28692
2522035,35870,55302,19477
2522253,2078,51206,27669
2522427,1054,61446,22549
2522640,43038,55302,29716
2522824,17438,54278,10260
2523053,2078,50182,38932
2523210,46110,44038,29717
2523373,42014,51206,37909
2523609,14366,46086,32790
2523844,44062,53254,36885
2524031,38942,50182,27669
2524192,57374,52230,34836
2524428,31774,49158,38933
2524770,30,48134,51221
2524925,20510,37894,29716
2525104,53278,52230,35861
2525300,20510,26630,28693
2525491,58399,6,36885
2525690,18463,6,32789
2525826,20510,45062,33812
2526140,38942,45062,20500
2526291,62494,41990,36885
2526547,52254,50182,26644
2526721,31774,57350,29717
2526934,12318,51206,36885
2527151,3102,58374,42005
2527375,64543,2054,38933
2527557,28702,57350,28693
2527708,64542,45062,31765
2527885,62494,52230,30741
2528053,54302,52230,36885
2528214,14366,44038,26645
2528369,7198,46086,37909
2528549,21534,50182,19476
2528755,25630,58374,22548
2528955,57374,44038,34837
2529148,17438,46086,16404
2529338,13342,47110,42005
2529619,30,52230,49173
2529840,24606,47110,32788
2530045,16414,51206,24596
2530250,30751,1030,47124
2530405,40990,57350,36885
2530589,47134,51206,32789
2530798,49182,58374,20501
2530999,35871,7174,26644
2531160,1054,31750,19477
2531364,46110,43014,36885
2531528,1054,54278,38933
2531745,40990,38918,35860
2531941,6174,47110,40980
2532175,15390,57350,33813
2532399,4126,56326,27669
2532554,20510,55302,21525
2532779,15390,47110,38933
2532978,9246,35846,34837
2533195,8222,60422,29717
2533405,27678,57350,36884
2533592,37919,3078,24597
2533748,13342,61446,32789
2533961,23582,60422,11284
2534205,13342,58374,26645
2534364,45086,56326,33813
2534577,3102,41990,42004
2534751,59422,41990,19477
2534947,40990,46086,29717
2535123,30,61446,29717
2535326,7198,38918,31765
2535489,37918,57350,28693
2535708,16414,46086,14357
2535868,28702,52230,30741
2536084,64542,40966,30740
2536255,61470,50182,31765
2536423,21534,46086,43029
2536614,51230,44038,44053
2536807,63518,46086,40981
2537009,2078,51206,36885
2537178,28702,58374,30741
2537331,26654,60422,32788
2537503,28702,50182,32789
2537761,29726,54278,33812
2537922,60446,63494,35861
2538077,31774,54278,28693
2538280,7198,52230,29717
2538423,44063,6,33812
2538633,31774,55302,50197
2538806,42015,2054,34837
2538964,59422,47110,37909
2539183,55327,6,32789
2539415,61470,61446,26644
2539562,32798,54278,28693
2539743,44062,54278,21525
2539925,32798,52230,33813
2540137,18462,43014,50197
2540351,10270,43014,48149
2540552,48158,44038,37909
2540701,53278,38918,12309
2540922,60446,41990,28693
2541112,6174,61446,29717
2541291,7198,58374,51220
2541537,25630,63494,28693
2541737,25630,37894,53269
2541905,49182,53254,38933
2542118,30750,44038,40980
2542321,34846,59398,32789
2542503,10270,57350,26645
2542650,5151,2054,38933
2542886,12318,52230,37909
2543061,38942,46086,39957
2543210,40990,55302,24596
2543384,43039,5126,36884
2543577,33822,51206,24597
2543755,29727,8198,35861
2543939,56350,52230,32789
2544096,27678,57350,40981
2544340,47135,4102,46101
2544484,22559,4102,28693
2544690,56350,59398,33813
2544961,3102,57350,37908
2545121,35871,3078,43028
2545326,17438,58374,29716
2545545,7198,50182,21525
2545755,6175,5126,38933
2545910,25630,60422,36885
2546122,55327,5126,40981
2546305,62494,59398,42005
2546505,44062,49158,50197
2546701,40990,59398,31765
2546927,25630,43014,37909
2547087,34846,57350,29716
2547251,44062,57350,49173
2547464,4126,53254,49173
2547718,21535,3078,38933
2547889,4127,4102,45077
2548065,11294,57350,43029
2548350,54303,26630,34837
2548627,1075,45103,31785
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
217657,1979,421,1325
228998,1979,403,1358
240111,1980,398,1357
252581,1974,397,1361
265003,1981,390,1342
274726,1981,403,1369
288063,1970,389,1348
305134,1984,399,1390
320723,1981,383,1356
330567,1981,378,1367
344680,1974,407,1353
356526,1985,415,1376
372133,1978,404,1400
383595,1984,396,1339
393362,1979,395,1388
406092,1979,403,1352
415367,1969,403,1352
428020,1978,397,1340
440444,1997,398,1410
450836,1973,398,1355
463043,1978,386,1363
477871,2003,393,1358
487482,1983,400,1337
501286,1974,398,1345
515344,1980,390,1357
524468,1976,397,1372
540053,1976,404,1370
550889,1988,399,1356
565313,2004,399,1394
576167,1988,411,1355
589294,1970,406,1349
618545,1987,405,1341
629367,1977,419,1365
640263,1977,398,1374
668211,1987,408,1360
679200,1987,411,1375
689444,1972,412,1368
700952,1973,413,1360
717226,1982,410,1378
730192,1982,413,1379
740077,1985,422,1406
752188,1984,422,1360
763294,1987,413,1365
774576,2015,423,1341
786261,1995,422,1356
798933,1981,411,1352
809619,1985,429,1340
824205,1987,426,1340
836458,1981,414,1368
851780,1964,405,1429
865997,1989,403,1347
875056,1990,421,1414
888973,2003,381,1360
901253,1979,400,1391
913335,1988,413,1391
924211,1995,421,1362
937693,1979,425,1337
960389,1981,422,1371
971764,1990,428,1364
982126,1987,428,1368
991929,1990,412,1352
1006779,1990,413,1341
1017273,1984,410,1369
1030177,1981,408,1380
1044174,1979,426,1377
1054316,1986,416,1368
1068419,1989,420,1369
1078042,1974,426,1383
1088403,2000,435,1357
1099796,1988,394,1339
1113480,1978,412,1365
1126588,1984,411,1326
1137193,1982,412,1360
1151020,1990,421,1368
1162727,1989,416,1361
1175693,1973,411,1378
1191403,1994,422,1378
1201304,1978,416,1370
1217377,1977,416,1374
1229120,1978,407,1345
1239835,1971,435,1315
1251611,1985,412,1373
1267434,1982,419,1373
1277017,1969,410,1334
1287765,1982,427,1363
1298236,2005,410,1338
1314656,1985,420,1365
1329050,1988,416,1370
1341429,1994,413,1376
1354024,1981,409,1374
1368435,1985,416,1355
1380569,1990,433,1380
1395251,1983,417,1403
1405559,1982,416,1318
1417661,1994,414,1371
1431808,1985,381,1347
1446617,1978,416,1378
1459266,1992,415,1394
1472946,1978,414,1372
1483266,1984,402,1376
1494603,1984,417,1369
1506623,1981,409,1388
1521058,1973,401,1398
1535351,1985,405,1361
1546421,1984,410,1363
1561110,1984,394,1353
1570268,2008,410,1403
1585589,1989,422,1342
1595042,1984,422,1405
1605937,1981,397,1371
1617194,1985,395,1348
1633538,1992,410,1370
1646651,1990,408,1401
1657828,1981,395,1410
1669181,1990,412,1339
1680246,1984,422,1352
1692285,1988,405,1372
1702875,2004,413,1382
1713747,2009,417,1330
1729467,1998,412,1362
1742617,1977,426,1365
1756271,1988,399,1380
1768412,1991,414,1400
1781471,1995,422,1343
1791691,2000,421,1334
1803354,1985,429,1355
1814834,1989,416,1366
1827759,1981,419,1344
1842590,1990,382,1388
1856939,2000,420,1386
1868498,1991,412,1381
1878547,1972,410,1354
1889973,1987,412,1328
1900875,1986,400,1364
1913271,1982,431,1379
1922657,1985,412,1360
1932251,1978,419,1374
1945049,1972,414,1392
1957070,1979,419,1354
1969944,1980,417,1342
1980640,1970,406,1374
1992940,2000,416,1377
2007020,1988,428,1355
2024093,1985,412,1363
2033525,1967,410,1379
2042434,1971,429,1371
2053079,1975,413,1422
2063936,1976,421,1384
2077199,1965,442,1372
2087842,1972,427,1392
2098011,1976,426,1403
2113385,1985,426,1380
2127190,1979,414,1338
2144716,1977,409,1371
2156730,1980,413,1377
2167068,1985,406,1381
2178369,2002,421,1395
2191265,1989,410,1370
2201213,1979,421,1374
2215285,1979,427,1381
2228659,1998,426,1382
2242552,1992,405,1386
2253588,1989,419,1354
2266575,2001,422,1369
2276699,2003,420,1408
2292576,1996,412,1337
2304766,1996,425,1408
2318584,1998,410,1382
2328848,1984,429,1373
2341672,1992,432,1369
2355465,1990,419,1370
2368351,1995,394,1369
2382204,1984,410,1362
2399724,1982,410,1366
2408515,1990,420,1388
2423540,1993,402,1352
2433213,1997,413,1400
2446580,1982,419,1361
2458901,1956,437,1382
2470912,1989,406,1371
2482552,1973,406,1369
2492225,1986,406,1373
2504930,1965,411,1357
2518196,1971,414,1320
2531874,1988,420,1374
2544563,1971,403,1393
2554563,1981,403,1395
2564202,1994,403,1366
2573575,1978,421,1337
2587383,1971,418,1428
2600279,1981,414,1393
2610305,1981,425,1397
2626597,1969,420,1345
2642378,1983,421,1352
2653749,1988,425,1384
2664905,1989,414,1394
2674763,1979,414,1363
2686081,2006,411,1360
2700184,1981,418,1370
2711998,1964,426,1333
2721812,1976,423,1377
2737754,1996,416,1376
2747533,1981,416,1403
2759308,2000,418,1346
2771032,1973,400,1365
2782422,1971,424,1361
2796498,1962,422,1373
2811301,1962,413,1403
2821752,1965,418,1394
2835850,1957,421,1397
2850321,1952,410,1372
2860873,1968,425,1358
2871212,1965,414,1369
2889412,1973,421,1369
2897889,1985,397,1422
2910434,1979,415,1381
2926662,1970,422,1362
2945543,1977,417,1365
2957398,1964,415,1380
2967698,1968,405,1365
2978054,1980,417,1410
2994919,1971,421,1371
3004366,1976,410,1345
3020279,1985,414,1371
3030177,1973,434,1377
3044985,1989,420,1355
3059836,1983,419,1357
3069632,1987,427,1331
3080454,1995,420,1382
3091661,2003,418,1348
3103700,2002,413,1347
3114322,1976,435,1352
3128356,1992,425,1353
3140752,1999,434,1377
3152825,2003,420,1332
3166736,1981,426,1344
3181736,1987,419,1366
3192784,1977,418,1327
3203011,1976,415,1352
3219661,1990,410,1318
3229412,1982,415,1361
3246299,1979,418,1381
3255043,1995,413,1354
3267633,1981,408,1359
3281159,1990,417,1318
3291441,2011,401,1337
3305876,1983,406,1354
3315791,1984,422,1392
3328960,1953,428,1360
3341738,1976,404,1376
3355081,1974,409,1381
3366280,1974,427,1374
3378613,1988,409,1373
3390098,1997,412,1368
3399879,1989,416,1349
3411745,1992,426,1370
3425294,2000,423,1358
3436751,2012,425,1352
3447753,1994,418,1386
3463897,1995,421,1328
3484539,1997,421,1299
3492923,1997,429,1345
3503978,1981,422,1360
3516892,1987,427,1394
3528270,1981,420,1325
3540599,1979,421,1377
3553449,1980,409,1346
3567959,1992,421,1342
3579589,1986,428,1372
3591058,1993,413,1358
3611309,1984,405,1366
3622168,1980,416,1392
3635008,1980,405,1397
3649537,1979,402,1380
3661951,1976,415,1342
3673213,1970,409,1354
3683300,1968,409,1400
3699226,1981,367,1392
3711997,1985,398,1418
3724175,1985,402,1345
3737224,1975,407,1377
3746316,1985,406,1386
3758018,1971,411,1338
3767375,1995,411,1374
3779367,1994,413,1352
3793678,1987,400,1369
3805810,1985,420,1363
3817679,1987,406,1356
3830106,1986,412,1358
3840712,1993,417,1368
3851616,1995,411,1328
3862500,1987,397,1329
3871493,1994,408,1357
3884051,1997,408,1361
3896234,1978,418,1355
3905798,2001,409,1345
3914753,1998,408,1344
3928506,1999,402,1363
3941397,1992,413,1364
3951673,2002,420,1349
3960930,1992,410,1402
3975078,1982,415,1363
3986268,1992,414,1352
3998114,1980,422,1374
4009011,1979,412,1328
4022129,1980,414,1366
4033858,1985,404,1329
4045156,1998,421,1356
4056161,1992,395,1363
4071877,1997,425,1370
4081706,1994,411,1365
4092152,1991,399,1380
4107343,1992,373,1406
4116759,1996,412,1352
4129286,1993,406,1366
4138939,1979,406,1359
4153035,1990,395,1366
4163579,2004,406,1357
4172436,1992,420,1418
4187293,1980,412,1366
4200990,2002,405,1368
4212758,1982,415,1324
4223338,1984,411,1373
4237498,1983,404,1385
4250679,1982,406,1361
4265927,1984,398,1400
4275800,1997,404,1402
4291390,2008,416,1342
4304885,2007,409,1341
4316889,1995,411,1349
4331814,1984,418,1370
4348554,2006,416,1372
4359742,1995,425,1362
4370837,1990,402,1363
4387264,1999,419,1334
4396155,1992,408,1313
4405911,1975,416,1341
4420392,1986,410,1366
4430708,1962,418,1357
4441015,1984,401,1365
4457363,1992,430,1351
4469075,1992,435,1386
4481622,1983,412,1366
4495481,2001,416,1392
4508411,1979,408,1326
4525311,1985,406,1354
4535866,1984,398,1371
4548986,2004,406,1372
4563016,2009,414,1372
4574805,2005,405,1330
4588184,1997,412,1367
4601003,1995,409,1328
4611833,1995,414,1385
4626766,2000,409,1371
4640307,1999,416,1337
4653089,1994,406,1382
4672938,1993,408,1380
4683886,1994,417,1363
4699387,1995,408,1353
4711408,2005,410,1360
4722580,2001,408,1379
4736120,1988,414,1376
